,0,1,2
1900,ネガ（評価）,情けない,-1.0
1901,ネガ（評価）,情強 だ,-1.0
1902,ネガ（評価）,情強 です,-1.0
1903,ネガ（評価）,色あせる,-1.0
1904,ネガ（評価）,色気 が ない,-1.0
1905,ネガ（評価）,尻 が 軽い,-1.0
1906,ネガ（評価）,尻 が 重い,-1.0
1907,ネガ（評価）,尻 の 穴 が 小さい,-1.0
1908,ネガ（評価）,尻ごみ,-1.0
1909,ネガ（評価）,尻軽 だ,-1.0
1910,ネガ（評価）,尻軽 です,-1.0
1911,ネガ（評価）,尻込み,-1.0
1912,ネガ（評価）,伸び が ない,-1.0
1913,ネガ（評価）,信じ がたい,-1.0
1914,ネガ（評価）,寝覚め が 悪い,-1.0
1915,ネガ（評価）,寝苦しい,-1.0
1916,ネガ（評価）,寝耳 に 水 だ,-1.0
1917,ネガ（評価）,寝耳 に 水 です,-1.0
1918,ネガ（評価）,寝耳 に 水 と,-1.0
1919,ネガ（評価）,寝耳 に 水 の,-1.0
1920,ネガ（評価）,心 が 重い,-1.0
1921,ネガ（評価）,心 が 騒ぐ,-1.0
1922,ネガ（評価）,心 を 乱す,-1.0
1923,ネガ（評価）,心許ない,-1.0
1924,ネガ（評価）,心許無い,-1.0
1925,ネガ（評価）,心苦しい,-1.0
1926,ネガ（評価）,心無い,-1.0
1927,ネガ（評価）,心憂い,-1.0
1928,ネガ（評価）,新鮮味 は ない,-1.0
1929,ネガ（評価）,深み が ない,-1.0
1930,ネガ（評価）,身 も ふた も ない,-1.0
1931,ネガ（評価）,身 も 蓋 も ない,-1.0
1932,ネガ（評価）,身の程知らず だ,-1.0
1933,ネガ（評価）,身の程知らず です,-1.0
1934,ネガ（評価）,身の程知らず と,-1.0
1935,ネガ（評価）,身の程知らず の,-1.0
1936,ネガ（評価）,辛気 くさい,-1.0
1937,ネガ（評価）,辛気臭い,-1.0
1938,ネガ（評価）,人 が 悪い,-1.0
1939,ネガ（評価）,人 を 食っ た,-1.0
1940,ネガ（評価）,人気 が ない,-1.0
1941,ネガ（評価）,人気 は ない,-1.0
1942,ネガ（評価）,人泣かせ だ,-1.0
1943,ネガ（評価）,人泣かせ です,-1.0
1944,ネガ（評価）,人泣かせ と,-1.0
1945,ネガ（評価）,人泣かせ の,-1.0
1946,ネガ（評価）,人聞き が 悪い,-1.0
1947,ネガ（評価）,人聞き の 悪い,-1.0
1948,ネガ（評価）,人目 に つく,-1.0
1949,ネガ（評価）,人恋しい,-1.0
1950,ネガ（評価）,図々しい,-1.0
1951,ネガ（評価）,水の泡 だ,-1.0
1952,ネガ（評価）,水の泡 です,-1.0
1953,ネガ（評価）,水の泡 と,-1.0
1954,ネガ（評価）,水の泡 に なる,-1.0
1955,ネガ（評価）,水の泡 の,-1.0
1956,ネガ（評価）,水臭い,-1.0
1957,ネガ（評価）,嵩張る,-1.0
1958,ネガ（評価）,寸づまり だ,-1.0
1959,ネガ（評価）,寸づまり です,-1.0
1960,ネガ（評価）,寸づまり と,-1.0
1961,ネガ（評価）,寸づまり の,-1.0
1962,ネガ（評価）,寸足らず だ,-1.0
1963,ネガ（評価）,寸足らず です,-1.0
1964,ネガ（評価）,寸足らず と,-1.0
1965,ネガ（評価）,寸足らず の,-1.0
1966,ネガ（評価）,世間 知らず,-1.0
1967,ネガ（評価）,世知辛い,-1.0
1968,ネガ（評価）,凄惨 だ,-1.0
1969,ネガ（評価）,凄惨 です,-1.0
1970,ネガ（評価）,凄惨 と,-1.0
1971,ネガ（評価）,凄惨 の,-1.0
1972,ネガ（評価）,凄絶 だ,-1.0
1973,ネガ（評価）,凄絶 です,-1.0
1974,ネガ（評価）,凄絶 と,-1.0
1975,ネガ（評価）,凄絶 の,-1.0
1976,ネガ（評価）,性悪 だ,-1.0
1977,ネガ（評価）,性悪 です,-1.0
1978,ネガ（評価）,生ぬるい,-1.0
1979,ネガ（評価）,生硬 だ,-1.0
1980,ネガ（評価）,生硬 です,-1.0
1981,ネガ（評価）,生煮え だ,-1.0
1982,ネガ（評価）,生煮え です,-1.0
1983,ネガ（評価）,生煮え と,-1.0
1984,ネガ（評価）,生煮え の,-1.0
1985,ネガ（評価）,青臭い,-1.0
1986,ネガ（評価）,青二才 だ,-1.0
1987,ネガ（評価）,青二才 です,-1.0
1988,ネガ（評価）,青二才 と,-1.0
1989,ネガ（評価）,青二才 の,-1.0
1990,ネガ（評価）,脆い,-1.0
1991,ネガ（評価）,惜しい,-1.0
1992,ネガ（評価）,惜しくも,-1.0
1993,ネガ（評価）,拙い,-1.0
1994,ネガ（評価）,拙劣 だ,-1.0
1995,ネガ（評価）,拙劣 です,-1.0
1996,ネガ（評価）,節度 が ない,-1.0
1997,ネガ（評価）,絶体絶命 だ,-1.0
1998,ネガ（評価）,絶体絶命 です,-1.0
1999,ネガ（評価）,絶体絶命 と,-1.0
2000,ネガ（評価）,絶体絶命 の,-1.0
2001,ネガ（評価）,絶望 的 だ,-1.0
2002,ネガ（評価）,絶望 的 です,-1.0
2003,ネガ（評価）,舌先三寸 だ,-1.0
2004,ネガ（評価）,舌先三寸 です,-1.0
2005,ネガ（評価）,舌先三寸 と,-1.0
2006,ネガ（評価）,舌先三寸 の,-1.0
2007,ネガ（評価）,戦闘 的 だ,-1.0
2008,ネガ（評価）,戦闘 的 です,-1.0
2009,ネガ（評価）,浅はか だ,-1.0
2010,ネガ（評価）,浅はか です,-1.0
2011,ネガ（評価）,浅ましい,-1.0
2012,ネガ（評価）,浅薄 だ,-1.0
2013,ネガ（評価）,浅薄 です,-1.0
2014,ネガ（評価）,浅慮 だ,-1.0
2015,ネガ（評価）,浅慮 です,-1.0
2016,ネガ（評価）,浅慮 と,-1.0
2017,ネガ（評価）,浅慮 の,-1.0
2018,ネガ（評価）,詮無い,-1.0
2019,ネガ（評価）,賎しい,-1.0
2020,ネガ（評価）,疎い,-1.0
2021,ネガ（評価）,疎か だ,-1.0
2022,ネガ（評価）,疎か です,-1.0
2023,ネガ（評価）,疎ましい,-1.0
2024,ネガ（評価）,疎略 だ,-1.0
2025,ネガ（評価）,疎略 です,-1.0
2026,ネガ（評価）,疎略 と,-1.0
2027,ネガ（評価）,疎略 の,-1.0
2028,ネガ（評価）,粗削り だ,-1.0
2029,ネガ（評価）,粗削り です,-1.0
2030,ネガ（評価）,粗削り と,-1.0
2031,ネガ（評価）,粗削り の,-1.0
2032,ネガ（評価）,粗雑 だ,-1.0
2033,ネガ（評価）,粗雑 です,-1.0
2034,ネガ（評価）,粗大 だ,-1.0
2035,ネガ（評価）,粗大 です,-1.0
2036,ネガ（評価）,粗暴 だ,-1.0
2037,ネガ（評価）,粗暴 です,-1.0
2038,ネガ（評価）,粗暴 と,-1.0
2039,ネガ（評価）,粗暴 の,-1.0
2040,ネガ（評価）,粗末 だ,-1.0
2041,ネガ（評価）,粗末 です,-1.0
2042,ネガ（評価）,粗野 だ,-1.0
2043,ネガ（評価）,粗野 です,-1.0
2044,ネガ（評価）,粗笨 だ,-1.0
2045,ネガ（評価）,粗笨 です,-1.0
2046,ネガ（評価）,粗笨 と,-1.0
2047,ネガ（評価）,粗笨 の,-1.0
2048,ネガ（評価）,素 気 無い,-1.0
2049,ネガ（評価）,素っ気 ない,-1.0
2050,ネガ（評価）,素っ気 も ない,-1.0
2051,ネガ（評価）,素っ気 も 無い,-1.0
2052,ネガ（評価）,素っ気 無い,-1.0
2053,ネガ（評価）,素っ頓狂 だ,-1.0
2054,ネガ（評価）,素っ頓狂 です,-1.0
2055,ネガ（評価）,素頓狂 だ,-1.0
2056,ネガ（評価）,素頓狂 です,-1.0
2057,ネガ（評価）,鼠輩 だ,-1.0
2058,ネガ（評価）,鼠輩 です,-1.0
2059,ネガ（評価）,鼠輩 と,-1.0
2060,ネガ（評価）,鼠輩 の,-1.0
2061,ネガ（評価）,早計 だ,-1.0
2062,ネガ（評価）,早計 です,-1.0
2063,ネガ（評価）,早計 と,-1.0
2064,ネガ（評価）,早計 の,-1.0
2065,ネガ（評価）,騒々しい,-1.0
2066,ネガ（評価）,騒がしい,-1.0
2067,ネガ（評価）,騒然たる,-1.0
2068,ネガ（評価）,騒騒しい,-1.0
2069,ネガ（評価）,増悪,-1.0
2070,ネガ（評価）,憎々しい,-1.0
2071,ネガ（評価）,憎体 だ,-1.0
2072,ネガ（評価）,憎体 です,-1.0
2073,ネガ（評価）,息苦しい,-1.0
2074,ネガ（評価）,俗っぽい,-1.0
2075,ネガ（評価）,俗悪 だ,-1.0
2076,ネガ（評価）,俗悪 です,-1.0
2077,ネガ（評価）,俗悪 と,-1.0
2078,ネガ（評価）,俗悪 の,-1.0
2079,ネガ（評価）,俗物 だ,-1.0
2080,ネガ（評価）,俗物 です,-1.0
2081,ネガ（評価）,俗物 と,-1.0
2082,ネガ（評価）,俗物 の,-1.0
2083,ネガ（評価）,俗離れ だ,-1.0
2084,ネガ（評価）,俗離れ です,-1.0
2085,ネガ（評価）,俗離れ と,-1.0
2086,ネガ（評価）,俗離れ の,-1.0
2087,ネガ（評価）,卒爾 だ,-1.0
2088,ネガ（評価）,卒爾 です,-1.0
2089,ネガ（評価）,卒爾 と,-1.0
2090,ネガ（評価）,卒爾 の,-1.0
2091,ネガ（評価）,遜色 が ある,-1.0
2092,ネガ（評価）,多情 多恨 だ,-1.0
2093,ネガ（評価）,多情 多恨 です,-1.0
2094,ネガ（評価）,多情 多恨 と,-1.0
2095,ネガ（評価）,多情 多恨 の,-1.0
2096,ネガ（評価）,惰弱 だ,-1.0
2097,ネガ（評価）,惰弱 です,-1.0
2098,ネガ（評価）,駄目,-1.0
2099,ネガ（評価）,耐え難い,-1.0
2100,ネガ（評価）,態とらしい,-1.0
2101,ネガ（評価）,態度 が 大きい,-1.0
2102,ネガ（評価）,大 それ た,-1.0
2103,ネガ（評価）,大仰 だ,-1.0
2104,ネガ（評価）,大仰 です,-1.0
2105,ネガ（評価）,大愚 だ,-1.0
2106,ネガ（評価）,大愚 です,-1.0
2107,ネガ（評価）,大愚 と,-1.0
2108,ネガ（評価）,大愚 の,-1.0
2109,ネガ（評価）,大形 だ,-1.0
2110,ネガ（評価）,大形 です,-1.0
2111,ネガ（評価）,大嫌い だ,-1.0
2112,ネガ（評価）,大嫌い です,-1.0
2113,ネガ（評価）,濁る た,-1.0
2114,ネガ（評価）,嘆かわしい,-1.0
2115,ネガ（評価）,短慮 だ,-1.0
2116,ネガ（評価）,短慮 です,-1.0
2117,ネガ（評価）,暖簾 に 腕 押し だ,-1.0
2118,ネガ（評価）,暖簾 に 腕 押し です,-1.0
2119,ネガ（評価）,暖簾 に 腕 押し と,-1.0
2120,ネガ（評価）,暖簾 に 腕 押し の,-1.0
2121,ネガ（評価）,男尊女卑 だ,-1.0
2122,ネガ（評価）,男尊女卑 です,-1.0
2123,ネガ（評価）,男尊女卑 と,-1.0
2124,ネガ（評価）,男尊女卑 の,-1.0
2125,ネガ（評価）,値 が 張る,-1.0
2126,ネガ（評価）,恥知らず だ,-1.0
2127,ネガ（評価）,恥知らず です,-1.0
2128,ネガ（評価）,恥知らず と,-1.0
2129,ネガ（評価）,恥知らず の,-1.0
2130,ネガ（評価）,恥曝し だ,-1.0
2131,ネガ（評価）,恥曝し です,-1.0
2132,ネガ（評価）,痴れ者 だ,-1.0
2133,ネガ（評価）,痴れ者 です,-1.0
2134,ネガ（評価）,痴れ者 と,-1.0
2135,ネガ（評価）,痴れ者 の,-1.0
2136,ネガ（評価）,稚気 だ,-1.0
2137,ネガ（評価）,稚気 です,-1.0
2138,ネガ（評価）,稚気 と,-1.0
2139,ネガ（評価）,稚気 の,-1.0
2140,ネガ（評価）,致し方 ない,-1.0
2141,ネガ（評価）,致し方 無い,-1.0
2142,ネガ（評価）,致命 的 だ,-1.0
2143,ネガ（評価）,致命 的 です,-1.0
2144,ネガ（評価）,遅々たる,-1.0
2145,ネガ（評価）,遅い,-1.0
2146,ネガ（評価）,遅緩 だ,-1.0
2147,ネガ（評価）,遅緩 です,-1.0
2148,ネガ（評価）,遅緩 と,-1.0
2149,ネガ（評価）,遅緩 の,-1.0
2150,ネガ（評価）,遅鈍 だ,-1.0
2151,ネガ（評価）,遅鈍 です,-1.0
2152,ネガ（評価）,遅鈍 と,-1.0
2153,ネガ（評価）,遅鈍 の,-1.0
2154,ネガ（評価）,茶番 劇 だ,-1.0
2155,ネガ（評価）,茶番 劇 です,-1.0
2156,ネガ（評価）,茶番 劇 と,-1.0
2157,ネガ（評価）,茶番 劇 の,-1.0
2158,ネガ（評価）,虫 が いい,-1.0
2159,ネガ（評価）,虫 が 好く ない,-1.0
2160,ネガ（評価）,虫 の いい,-1.0
2161,ネガ（評価）,虫酸 が 走る,-1.0
2162,ネガ（評価）,張りつめる,-1.0
2163,ネガ（評価）,張り出し すぎ,-1.0
2164,ネガ（評価）,挑発 的 だ,-1.0
2165,ネガ（評価）,挑発 的 です,-1.0
2166,ネガ（評価）,調子はずれ だ,-1.0
2167,ネガ（評価）,調子はずれ です,-1.0
2168,ネガ（評価）,調子はずれ と,-1.0
2169,ネガ（評価）,調子はずれ の,-1.0
2170,ネガ（評価）,長たらしい,-1.0
2171,ネガ（評価）,沈痛 だ,-1.0
2172,ネガ（評価）,沈痛 です,-1.0
2173,ネガ（評価）,沈鬱 だ,-1.0
2174,ネガ（評価）,沈鬱 です,-1.0
2175,ネガ（評価）,沈鬱 と,-1.0
2176,ネガ（評価）,沈鬱 の,-1.0
2177,ネガ（評価）,陳腐 だ,-1.0
2178,ネガ（評価）,陳腐 です,-1.0
2179,ネガ（評価）,痛々しい,-1.0
2180,ネガ（評価）,痛ましい,-1.0
2181,ネガ（評価）,低級 だ,-1.0
2182,ネガ（評価）,低級 です,-1.0
2183,ネガ（評価）,低質 だ,-1.0
2184,ネガ（評価）,低質 です,-1.0
2185,ネガ（評価）,低質 と,-1.0
2186,ネガ（評価）,低質 の,-1.0
2187,ネガ（評価）,低俗 だ,-1.0
2188,ネガ（評価）,低俗 です,-1.0
2189,ネガ（評価）,低能 だ,-1.0
2190,ネガ（評価）,低能 です,-1.0
2191,ネガ（評価）,低能 と,-1.0
2192,ネガ（評価）,低能 の,-1.0
2193,ネガ（評価）,低劣 だ,-1.0
2194,ネガ（評価）,低劣 です,-1.0
2195,ネガ（評価）,底 が 浅い,-1.0
2196,ネガ（評価）,底 が 知れ ない,-1.0
2197,ネガ（評価）,底意地 の 悪い,-1.0
2198,ネガ（評価）,程遠い,-1.0
2199,ネガ（評価）,締まり が ない,-1.0
2200,ネガ（評価）,締まり が 無い,-1.0
2201,ネガ（評価）,締まり の ない,-1.0
2202,ネガ（評価）,締まり屋 だ,-1.0
2203,ネガ（評価）,締まり屋 です,-1.0
2204,ネガ（評価）,締まり屋 と,-1.0
2205,ネガ（評価）,締まり屋 の,-1.0
2206,ネガ（評価）,締り が ない,-1.0
2207,ネガ（評価）,締り が 無い,-1.0
2208,ネガ（評価）,諦め の 悪い,-1.0
2209,ネガ（評価）,泥くさい,-1.0
2210,ネガ（評価）,泥臭い,-1.0
2211,ネガ（評価）,鉄面皮 だ,-1.0
2212,ネガ（評価）,鉄面皮 です,-1.0
2213,ネガ（評価）,天保銭 だ,-1.0
2214,ネガ（評価）,天保銭 です,-1.0
2215,ネガ（評価）,天保銭 と,-1.0
2216,ネガ（評価）,天保銭 の,-1.0
2217,ネガ（評価）,田舎 くさい,-1.0
2218,ネガ（評価）,田舎 っぽい,-1.0
2219,ネガ（評価）,田舎 臭い,-1.0
2220,ネガ（評価）,徒 だ,-1.0
2221,ネガ（評価）,徒 です,-1.0
2222,ネガ（評価）,徒爾 だ,-1.0
2223,ネガ（評価）,徒爾 です,-1.0
2224,ネガ（評価）,徒爾 と,-1.0
2225,ネガ（評価）,徒爾 の,-1.0
2226,ネガ（評価）,杜撰 だ,-1.0
2227,ネガ（評価）,杜撰 です,-1.0
2228,ネガ（評価）,杜撰 と,-1.0
2229,ネガ（評価）,杜撰 の,-1.0
2230,ネガ（評価）,途方 も ない,-1.0
2231,ネガ（評価）,途方 も 無い,-1.0
2232,ネガ（評価）,都合 が 悪い,-1.0
2233,ネガ（評価）,度 が 強い,-1.0
2234,ネガ（評価）,度し難い,-1.0
2235,ネガ（評価）,土 くさい,-1.0
2236,ネガ（評価）,土臭い,-1.0
2237,ネガ（評価）,怒り っぽい,-1.0
2238,ネガ（評価）,怒り 心頭 だ,-1.0
2239,ネガ（評価）,怒り 心頭 です,-1.0
2240,ネガ（評価）,怒り 心頭 と,-1.0
2241,ネガ（評価）,怒り 心頭 に 発する,-1.0
2242,ネガ（評価）,怒り 心頭 の,-1.0
2243,ネガ（評価）,盗人 猛猛しい,-1.0
2244,ネガ（評価）,逃げ腰 だ,-1.0
2245,ネガ（評価）,逃げ腰 です,-1.0
2246,ネガ（評価）,逃げ腰 と,-1.0
2247,ネガ（評価）,逃げ腰 の,-1.0
2248,ネガ（評価）,頭 が 固い,-1.0
2249,ネガ（評価）,頭 が 高い,-1.0
2250,ネガ（評価）,頭 へ 来る,-1.0
2251,ネガ（評価）,頭 を ひねる,-1.0
2252,ネガ（評価）,頭 を 捻る,-1.0
2253,ネガ（評価）,頭 を 冷やす,-1.0
2254,ネガ（評価）,道理 に 外れ た,-1.0
2255,ネガ（評価）,得体 の 知れ ない,-1.0
2256,ネガ（評価）,毒 に も 薬 に も なら ぬ,-1.0
2257,ネガ（評価）,毒々しい,-1.0
2258,ネガ（評価）,独断 的 だ,-1.0
2259,ネガ（評価）,独断 的 です,-1.0
2260,ネガ（評価）,突拍子 も ない,-1.0
2261,ネガ（評価）,突慳貪 だ,-1.0
2262,ネガ（評価）,突慳貪 です,-1.0
2263,ネガ（評価）,豚 に 真珠 だ,-1.0
2264,ネガ（評価）,豚 に 真珠 です,-1.0
2265,ネガ（評価）,豚 に 真珠 と,-1.0
2266,ネガ（評価）,豚 に 真珠 の,-1.0
2267,ネガ（評価）,鈍,-1.0
2268,ネガ（評価）,鈍 臭い,-1.0
2269,ネガ（評価）,鈍根 だ,-1.0
2270,ネガ（評価）,鈍根 です,-1.0
2271,ネガ（評価）,鈍根 と,-1.0
2272,ネガ（評価）,鈍根 の,-1.0
2273,ネガ（評価）,鈍重 だ,-1.0
2274,ネガ（評価）,鈍重 です,-1.0
2275,ネガ（評価）,鈍重 と,-1.0
2276,ネガ（評価）,鈍重 の,-1.0
2277,ネガ（評価）,鈍物 だ,-1.0
2278,ネガ（評価）,鈍物 です,-1.0
2279,ネガ（評価）,鈍物 と,-1.0
2280,ネガ（評価）,鈍物 の,-1.0
2281,ネガ（評価）,内弁慶 だ,-1.0
2282,ネガ（評価）,内弁慶 です,-1.0
2283,ネガ（評価）,内弁慶 と,-1.0
2284,ネガ（評価）,内弁慶 の,-1.0
2285,ネガ（評価）,馴れ馴れしい,-1.0
2286,ネガ（評価）,難 が ある,-1.0
2287,ネガ（評価）,難物 だ,-1.0
2288,ネガ（評価）,難物 です,-1.0
2289,ネガ（評価）,難物 と,-1.0
2290,ネガ（評価）,難物 の,-1.0
2291,ネガ（評価）,二の句 が つげ ない,-1.0
2292,ネガ（評価）,二目 と 見 られ ない,-1.0
2293,ネガ（評価）,日陰者 だ,-1.0
2294,ネガ（評価）,日陰者 です,-1.0
2295,ネガ（評価）,日陰者 と,-1.0
2296,ネガ（評価）,日陰者 の,-1.0
2297,ネガ（評価）,乳臭 だ,-1.0
2298,ネガ（評価）,乳臭 です,-1.0
2299,ネガ（評価）,乳臭 と,-1.0
2300,ネガ（評価）,乳臭 の,-1.0
2301,ネガ（評価）,乳臭い,-1.0
2302,ネガ（評価）,入り づらい,-1.0
2303,ネガ（評価）,入り にくい,-1.0
2304,ネガ（評価）,如何わしい,-1.0
2305,ネガ（評価）,猫 に 小判 だ,-1.0
2306,ネガ（評価）,猫 に 小判 です,-1.0
2307,ネガ（評価）,猫 に 小判 と,-1.0
2308,ネガ（評価）,猫 に 小判 の,-1.0
2309,ネガ（評価）,猫 の 額 だ,-1.0
2310,ネガ（評価）,猫 の 額 です,-1.0
2311,ネガ（評価）,猫 の 額 と,-1.0
2312,ネガ（評価）,猫 の 額 の,-1.0
2313,ネガ（評価）,熱鬧 だ,-1.0
2314,ネガ（評価）,熱鬧 です,-1.0
2315,ネガ（評価）,熱鬧 と,-1.0
2316,ネガ（評価）,熱鬧 の,-1.0
2317,ネガ（評価）,年寄り くさい,-1.0
2318,ネガ（評価）,粘っこい,-1.0
2319,ネガ（評価）,悩ましい,-1.0
2320,ネガ（評価）,能 なし,-1.0
2321,ネガ（評価）,能無し だ,-1.0
2322,ネガ（評価）,能無し です,-1.0
2323,ネガ（評価）,能無し と,-1.0
2324,ネガ（評価）,能無し の,-1.0
2325,ネガ（評価）,波 が ある,-1.0
2326,ネガ（評価）,派手 好み だ,-1.0
2327,ネガ（評価）,派手 好み です,-1.0
2328,ネガ（評価）,派手 好み と,-1.0
2329,ネガ（評価）,派手 好み の,-1.0
2330,ネガ（評価）,破壊 的 だ,-1.0
2331,ネガ（評価）,破壊 的 です,-1.0
2332,ネガ（評価）,破戒無慙 だ,-1.0
2333,ネガ（評価）,破戒無慙 です,-1.0
2334,ネガ（評価）,破戒無慙 と,-1.0
2335,ネガ（評価）,破戒無慙 の,-1.0
2336,ネガ（評価）,破滅 的 だ,-1.0
2337,ネガ（評価）,破滅 的 です,-1.0
2338,ネガ（評価）,破廉恥 だ,-1.0
2339,ネガ（評価）,破廉恥 です,-1.0
2340,ネガ（評価）,破廉恥 と,-1.0
2341,ネガ（評価）,破廉恥 の,-1.0
2342,ネガ（評価）,馬 の 耳 に 念仏,-1.0
2343,ネガ（評価）,馬耳東風 だ,-1.0
2344,ネガ（評価）,馬耳東風 です,-1.0
2345,ネガ（評価）,馬耳東風 と,-1.0
2346,ネガ（評価）,馬耳東風 の,-1.0
2347,ネガ（評価）,馬鹿 くさい,-1.0
2348,ネガ（評価）,馬鹿 に する,-1.0
